source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass,status
item_scroll,Protection from Traps,EXCLUDED_FROM,thief_find_remove_traps,Trap Detection,protection never reveals the trap,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep,optional
rule_trap_type,Mechanical or Magical,GATES,item_scroll,Protection from Traps,three varieties with different coverage,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep,optional
time_segment_round_turn,Reading Time,CONSTRAINS,item_scroll,Protection Scrolls,broader protection takes longer to invoke,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep,optional
item_ring_faerie,Ring of Faerie,GATES,race_elf,Elven Abilities,wearer performs elven functions,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
sys_alignment,Ring Alignment,GATES,item_ring_faerie,Ring of Faerie,mismatched alignment prevents function,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
item_ring_faerie,Ring of Faerie,GATES,rule_concealment,Woodland Concealment,detectable only by invisibility detection,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
item_ring_faerie,Ring of Faerie,GATES,thief_move_silently,Move Silently,silent movement with a fixed chance,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
sys_armor,Metal Armor,EXCLUDES,item_ring_faerie,Silent Movement,armor negates the ability,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
item_ring_faerie,Silent Movement,MODIFIES,cbt_surprise,Surprise,improves the surprise roll,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
item_ring_faerie,Failed Silence,TRIGGERS,rule_noise,Noise,the failure margin sets the audible distance,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
item_ring_faerie,Ring of Faerie,GATES,race_infravision,Infravision,bestowed on the wearer,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
item_ring_faerie,Ring of Faerie,GATES,ex_secret_doors,Secret Door Detection,elven passive and active detection,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
item_ring_jumping,Ring of Jumping,GATES,ex_movement_rate,Leaping,forward backward and vertical jumps,,UA,93,TREASURE (RINGS),TRUE,page-sweep,optional
item_scroll,Protection from Acid,EXCLUDES,cbt_damage,Acid Damage,a distinct protection variety,,UA,85,III.B.2. SCROLLS,TRUE,page-sweep,optional
item_scroll,Protection from Breath Weapons,EXCLUDES,save_breath,Breath Weapons,separate dragon and non-dragon varieties,,UA,85,III.B.2. SCROLLS,TRUE,page-sweep,optional
item_scroll,Protection from Illusions,EXCLUDES,rule_illusion,Illusions,a distinct protection variety,,UA,85,III.B.2. SCROLLS,TRUE,page-sweep,optional
item_scroll,Protection from Paralyzation,EXCLUDES,rule_immobile,Paralysis,a distinct protection variety,,UA,85,III.B.2. SCROLLS,TRUE,page-sweep,optional
item_scroll,Protection from Petrification,EXCLUDES,save_petrify,Petrification,a distinct protection variety,,UA,85,III.B.2. SCROLLS,TRUE,page-sweep,optional
item_scroll,Protection from Possession,EXCLUDES,spell_magic_jar,Possession,a distinct protection variety,,UA,85,III.B.2. SCROLLS,TRUE,page-sweep,optional
item_scroll,Protection from Magical Weapons,EXCLUDES,item_magic_weapon,Magic Weapons,separate blunt and edged varieties,,UA,85,III.B.2. SCROLLS,TRUE,page-sweep,optional
item_scroll,Cursed Scroll,DERIVED_FROM,cursed_item,Cursed Item,appears among the scroll results,,UA,85,III.B.2. SCROLLS,TRUE,page-sweep,optional
rule_dm_discretion,DM Encouragement,GATES,item_scroll,Cursed Scroll,the referee is urged to induce reading,,UA,85,III.B.2. SCROLLS,TRUE,page-sweep,optional
sys_classes,Class Restriction,CONSTRAINS,item_wand,Wands,entries tagged by permitted class,,UA,86,III.D.2. WANDS,TRUE,page-sweep,optional
rule_charges,Full Charges,CONSTRAINS,xp_magic_items,Experience Point Value,values assume a full item,,UA,86,III.D.2. WANDS,TRUE,page-sweep,optional
item_wand,Wand of Wonder,TRIGGERS,rule_dm_discretion,Random Effect,unpredictable results,,UA,86,III.D.2. WANDS,FALSE,page-sweep,optional
item_magic_item,Amulet Versus Undead,MODIFIES,xp_magic_items,Experience Point Value,value scales per level of the item,,UA,88,TABLE III.E.6.,TRUE,page-sweep,optional
item_magic_item,Anything Item,ALTERNATIVE_TO,item_magic_item,Any Known Item,duplicates other items,,UA,88,TABLE III.E.6.,TRUE,page-sweep,optional
item_magic_item,Dust and Pinch Items,CONSTRAINS,xp_magic_items,Experience Point Value,valued per pinch rather than per item,,UA,88,TABLE III.E.6.,TRUE,page-sweep,optional
class_magic_user,Magic-User,GATES,item_magic_item,Boccob's Blessed Book,class-restricted item,,UA,88,TABLE III.E.6.,TRUE,page-sweep,optional
class_fighter,Fighter,GATES,item_magic_item,Bracers of Archery,class-restricted item,,UA,88,TABLE III.E.6.,TRUE,page-sweep,optional
class_cleric,Cleric,GATES,item_magic_item,Dicerion of Light and Darkness,class-restricted item,,UA,88,TABLE III.E.6.,TRUE,page-sweep,optional
rule_generation_method_v,Method V,ALTERNATIVE_TO,rule_ability_generation,Ability Score Generation,class-targeted generation,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep,optional
race,Human,GATES,rule_generation_method_v,Method V,humans only,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep,optional
sys_classes,Desired Class,FEEDS_INTO,rule_generation_method_v,Dice Allocation,dice per ability vary by class,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep,optional
rule_generation_method_v,Method V,OVERRIDES,sys_ability_scores,Minimum Requirement,scores are raised to the class minimum,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep,optional
rule_generation_method_v,Method V,CONSTRAINS,sys_ability_scores,Maximum Allowable,scores are lowered to the class maximum,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep,optional
comeliness,Comeliness,DERIVED_FROM,rule_generation_method_v,Method V,generated alongside the six core scores,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep,optional
rule_dm_discretion,DM Approval,GATES,rule_generation_method_v,Class Selection,the referee must approve the chosen class,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep,optional
class_barbarian,Barbarian,CONSTRAINS,abil_wisdom,Wisdom,a maximum rather than a minimum,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep,optional
rule_multiclass,Multi-Class,EXCLUDED_FROM,prof_specialization,Weapon Specialization,single-classed characters only,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep,optional
rule_char_gen,Character Creation,GATES,prof_specialization,Weapon Specialization,the choice must be made at creation,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep,optional
prof_specialization,Weapon Specialization,CONSUMES,prof_weapon,Proficiency Slots,costs two slots,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep,optional
sys_equipment,Bow Specialization,CONSUMES,prof_weapon,Proficiency Slots,bows cost an additional slot,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep,optional
class_ranger,Ranger,GATES,prof_specialization,Weapon Specialization,available to the sub-class,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep,optional
class_cavalier,Cavalier,GATES,hench_henchmen,Cavalier Retainers,distinct retainer rules,,UA,75,Henchmen (Retainers) for Cavaliers,TRUE,page-sweep,optional
hit_points,Starting Hit Points,MODIFIES,rule_char_gen,Character Generation,revised starting hit point rules,,UA,74,Starting Hit Points for Player Characters,TRUE,page-sweep,optional
spell_endure_cold_heat,Endure Cold/Heat,EXCLUDES,rule_temperature,Exposure Damage,protects across a wide temperature band,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
rule_temperature,Temperature Extremes,MODIFIES,hit_points,Exposure Damage,damage per degree beyond the limit,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
spell_endure_cold_heat,Endure Cold/Heat,MODIFIES,rule_temperature,Exposure Rate,damage rate drops from per turn to per hour,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
rule_magical_attack,Magical Cold or Heat,OVERRIDES,spell_endure_cold_heat,Endure Cold/Heat,either form cancels either application,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
monster_dragon,White Dragon Breath,TRIGGERS,spell_endure_cold_heat,Spell Cancellation,counts as magical cold,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
spell_endure_cold_heat,Spell Breaking,EXCLUDES,cbt_damage,Damage,the recipient takes none in the breaking round,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
spell_enthrall,Enthrall,TRIGGERS,save_spell,Saving Throw vs Spell,listeners may resist,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
rule_languages,Shared Language,GATES,spell_enthrall,Enthrall,the audience must understand the speech,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
race,Racial Relationship,MODIFIES,spell_enthrall,Saving Throw,unfriendly races save at a bonus,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
exp_level,Level or Hit Dice,EXCLUDES,spell_enthrall,Enthrall,stronger creatures cannot be enthralled,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
abil_wisdom,Wisdom,EXCLUDES,spell_enthrall,Enthrall,high wisdom prevents the effect,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_enthrall,Enthrall,OVERRIDES,abil_charisma,Perceived Charisma,the cleric is seen as having superhuman charisma,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_enthrall,Enthrall,MODIFIES,hench_loyalty,Loyalty Base,large perceived loyalty bonus,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_enthrall,Enthrall,MODIFIES,cbt_encounter_reactions,Reaction Adjustment,large perceived reaction bonus,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_enthrall,Enthrall,EXCLUDES,spell_suggestion,Suggestion,listeners will not act on what they hear,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
cbt_melee,Attacking the Cleric,OVERRIDES,spell_enthrall,Enthrall,any hit or spell instantly cancels it,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
rule_declared_action,Any Other Action,OVERRIDES,spell_enthrall,Enthrall,the cleric must do nothing but speak,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_taunt,Taunt,TRIGGERS,cbt_melee,Forced Melee,affected creatures rush to attack the caster,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_taunt,Taunt,CONSTRAINS,cbt_missile,Ranged Attack,victims close to melee rather than shoot,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep,optional
monster_intelligence,Intelligence,GATES,spell_taunt,Taunt,minimum intelligence required to be affected,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep,optional
exp_level,Caster Level,MODIFIES,spell_taunt,Area of Effect,hit dice affected scale with level,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_taunt,Taunt,CONSTRAINS,gen_random_encounter,Mixed Groups,only one creature type may be affected,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep,optional
rule_barrier,Impassable Boundary,OVERRIDES,spell_taunt,Taunt,separation breaks the compulsion,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_air_walk,Air Walk,GATES,ex_movement_rate,Aerial Movement,tread upon air as solid ground,,UA,39,CLERIC SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_air_walk,Ascent Angle,MODIFIES,ex_movement_rate,Movement Rate,steeper climbs are proportionally slower,,UA,39,CLERIC SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_air_walk,Air Walk,EXCLUDES,ex_falling,Falling Damage,the walker controls the descent rate,,UA,39,CLERIC SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_gust_of_wind,Gust of Wind,MODIFIES,spell_air_walk,Air Walk,halves or doubles movement by direction,,UA,39,CLERIC SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_cantrip,Tangle,MODIFIES,rule_entanglement,Entanglement,twists fine materials together,,UA,48,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Tangle,CONSUMES,rule_time,Time,untangling takes rounds,,UA,48,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Tangle,EXCLUDED_FROM,sys_equipment,Heavy Material,will not affect rope,,UA,48,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Tarnish,TRIGGERS,rule_item_destruction,Corrosion,covers an object in rust or verdigris,,UA,48,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_leomunds_belabourment,Leomund's Lamentable Belabourment,TRIGGERS,save_spell,Saving Throw vs Spell,targets may resist,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),TRUE,page-sweep,optional
abil_intelligence,Target Intelligence,MODIFIES,save_spell,Saving Throw,graduated modifier by intelligence band,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),TRUE,page-sweep,optional
monster_intelligence,Very Low Intelligence,EXCLUDES,spell_leomunds_belabourment,Belabourment,unintelligent creatures are unaffected,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),TRUE,page-sweep,optional
rule_languages,Shared Language,GATES,spell_leomunds_belabourment,Belabourment,targets must understand the speech,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),TRUE,page-sweep,optional
spell_leomunds_belabourment,Belabourment,CONSTRAINS,rule_declared_action,Target Action,victims ignore everything but the argument,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),TRUE,page-sweep,optional
cbt_melee,Attacking the Victims,OVERRIDES,spell_leomunds_belabourment,Belabourment,an attack breaks the fascination,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),TRUE,page-sweep,optional
spell_leomunds_belabourment,Belabourment,TRIGGERS,spell_confusion,Confusion,a later stage of the effect,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),TRUE,page-sweep,optional
spell_leomunds_belabourment,Belabourment,TRIGGERS,cbt_melee,Rage,the final stage turns victims violent,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),TRUE,page-sweep,optional
rule_spell_casting,Maintaining Conversation,CONSTRAINS,spell_leomunds_belabourment,Belabourment,the caster must keep talking,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),TRUE,page-sweep,optional
spell_goodberry,Goodberry,ALTERNATIVE_TO,rule_provisions,Provisions,a berry nourishes as a full meal,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_goodberry,Goodberry,MODIFIES,hit_points,Hit Points,each berry cures a point,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_goodberry,Goodberry,CONSTRAINS,hit_points,Daily Cure Limit,capped healing in any day,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_goodberry,Badberry,TRIGGERS,save_poison,Poison Damage,no saving throw permitted,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_goodberry,Badberry,MODIFIES,rule_disguise,Appearance,rotten berries appear wholesome,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
class_druid,Druid,GATES,spell_goodberry,Berry Detection,druids of sufficient level discern the affected berries,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_detect_magic,Detect Magic,FEEDS_INTO,spell_goodberry,Berry Detection,also reveals the dweomer,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_reflecting_pool,Reflecting Pool,ALTERNATIVE_TO,rule_scrying,Scrying,a natural pool serves as a crystal ball,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
exp_level,Caster Level,CONSTRAINS,spell_reflecting_pool,Pool Diameter,size scales with level,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
rule_terrain,Natural Setting,GATES,spell_reflecting_pool,Reflecting Pool,requires a natural pool of water,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_casting_time,Casting Time,CONSTRAINS,spell_reflecting_pool,Reflecting Pool,hours of preparation required,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_moonbeam,Moonbeam,FEEDS_INTO,rule_light,Light,illuminates as moonlight,,UA,44,DRUID SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_moonbeam,Moonbeam,CONSTRAINS,ex_light_vision,Colour Perception,only black grey and white are discernible,,UA,44,DRUID SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_moonbeam,Moonbeam,EXCLUDED_FROM,race_infravision,Infravision,does not spoil heat sight,,UA,44,DRUID SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_moonbeam,Moonbeam,MODIFIES,rule_ultravision,Ultravision,enhances it to full potential,,UA,44,DRUID SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_moonbeam,Moonbeam,EXCLUDES,rule_concealment,Concealment,a creature centred in the beam is certainly observed,,UA,44,DRUID SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_moonbeam,Moonbeam,CONSTRAINS,thief_hide_in_shadows,Hide in Shadows,the spell allows shadows but marks the target,,UA,44,DRUID SPELLS (5TH LEVEL),FALSE,page-sweep,optional
spell_cantrip,Tie,MODIFIES,sys_equipment,Cordage,knots rope and cable together,,UA,47,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Warm,MODIFIES,rule_temperature,Temperature,raises a small area's temperature,,UA,47,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Warm,CONSTRAINS,rule_temperature,Living Creatures,never exceeds normal body temperature,,UA,47,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
campaign_social_class,Social Standing,MODIFIES,hit_points,Starting Hit Points,cavaliers roll different dice by birth,,UA,13,CHARACTER CLASSES,TRUE,page-sweep,optional
exp_level,Paladin Level,GATES,rule_cleric_spells,Clerical Spell Ability,gained at upper levels,,UA,13,CHARACTER CLASSES,TRUE,page-sweep,optional
exp_level,Ranger Level,GATES,rule_druid_spells,Druidic Spell Ability,gained at upper levels,,UA,13,CHARACTER CLASSES,TRUE,page-sweep,optional
exp_level,Ranger Level,GATES,rule_magic_user_spells,Magic-User Spell Ability,gained at upper levels,,UA,13,CHARACTER CLASSES,TRUE,page-sweep,optional
class_ranger,Ranger,MODIFIES,hit_points,Hit Dice,begins with two dice then one per level,,UA,13,CHARACTER CLASSES,TRUE,page-sweep,optional
exp_level,Thief or Assassin Level,GATES,thief_read_scrolls,Scroll Use,upper level thieves and assassins gain it,,UA,13,CHARACTER CLASSES,TRUE,page-sweep,optional
exp_level,Grand Druid,GATES,class_druid,Hierophant,abdication opens the higher discipline,,UA,17,CHARACTER CLASSES (DRUID),TRUE,page-sweep,optional
class_druid,Abdication,CONSUMES,sys_experience,Experience Points,the character drops to a single point,,UA,17,CHARACTER CLASSES (DRUID),TRUE,page-sweep,optional
class_druid,Abdication,CONSUMES,rule_cleric_spells,Bonus Spell Levels,six bonus spell levels are surrendered,,UA,17,CHARACTER CLASSES (DRUID),TRUE,page-sweep,optional
rule_tutor,Successor,GATES,class_druid,Abdication,a replacement must be found first,,UA,17,CHARACTER CLASSES (DRUID),TRUE,page-sweep,optional
exp_level,Barbarian Level,FEEDS_INTO,rule_barbarian_horde,Barbarian Horde,horde size scales with experience points,,UA,21,CHARACTER CLASSES (BARBARIAN),TRUE,page-sweep,optional
rule_barbarian_horde,Barbarian Horde,CONSUMES,rule_time,Time,a week to gather,,UA,21,CHARACTER CLASSES (BARBARIAN),TRUE,page-sweep,optional
campaign_territory,Home Territory,GATES,rule_barbarian_horde,Barbarian Horde,gathered only in the homeland,,UA,21,CHARACTER CLASSES (BARBARIAN),TRUE,page-sweep,optional
rule_quest,Stated Purpose,GATES,rule_barbarian_horde,Barbarian Horde,the horde requires a declared aim,,UA,21,CHARACTER CLASSES (BARBARIAN),TRUE,page-sweep,optional
rule_quest,Deviation from Purpose,TRIGGERS,rule_barbarian_horde,Disbanding,the horde may break up,,UA,21,CHARACTER CLASSES (BARBARIAN),TRUE,page-sweep,optional
exp_level,Barbarian Level,CONSTRAINS,rule_barbarian_horde,Duration,weeks held equal the leader's levels,,UA,21,CHARACTER CLASSES (BARBARIAN),TRUE,page-sweep,optional
sys_treasure,Distributed Treasure,MODIFIES,rule_barbarian_horde,Duration,generous shares extend the term,,UA,21,CHARACTER CLASSES (BARBARIAN),TRUE,page-sweep,optional
class_thief_acrobat,Running Broad Jump,CONSTRAINS,ex_movement_rate,Run-Up,requires a minimum run,,UA,24,CHARACTER CLASSES (THIEF-ACROBAT),TRUE,page-sweep,optional
class_thief_acrobat,Extended Jump,TRIGGERS,rule_prone,Prone,extension lands the character prone,,UA,24,CHARACTER CLASSES (THIEF-ACROBAT),TRUE,page-sweep,optional
class_thief_acrobat,Extended Jump,TRIGGERS,rule_spell_failure,Failure Chance,greater extensions risk failure,,UA,24,CHARACTER CLASSES (THIEF-ACROBAT),TRUE,page-sweep,optional
class_thief_acrobat,Jumping,CONSUMES,time_segment_round_turn,Segments,recovery time scales with extension,,UA,24,CHARACTER CLASSES (THIEF-ACROBAT),TRUE,page-sweep,optional
class_thief_acrobat,Standing Jump,GATES,cbt_melee,Attack or Withdrawal,jumps may open or close melee range,,UA,24,CHARACTER CLASSES (THIEF-ACROBAT),TRUE,page-sweep,optional
exp_level,Cleric Level,GATES,rule_ceremony,Ceremony,each rite requires a minimum level,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
rule_ceremony,Ceremony,EXCLUDED_FROM,spell_detect_magic,Magical Aura,leaves no detectable magic,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
rule_ceremony,Ceremony,FEEDS_INTO,sys_alignment,Good or Evil Aura,some rites leave a detectable alignment aura,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
rule_deity,Religion,MODIFIES,rule_ceremony,Ceremony,rites vary between faiths,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep,optional
spell_remove_paralysis,Remove Paralysis,OVERRIDES,rule_immobile,Paralysis,frees affected creatures,,UA,37,CLERIC SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_remove_paralysis,Remove Paralysis,OVERRIDES,spell_hold_person,Hold Spells,also frees held creatures,,UA,37,CLERIC SPELLS (3RD LEVEL),TRUE,page-sweep,optional
rule_barrier,Physical or Magical Barrier,EXCLUDES,spell_remove_paralysis,Remove Paralysis,any barrier wastes the spell,,UA,37,CLERIC SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_remove_paralysis,Remove Paralysis,TRIGGERS,save_matrix,New Saving Throw,each target gains a fresh save,,UA,37,CLERIC SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_remove_paralysis,Number of Targets,MODIFIES,save_matrix,Saving Throw Bonus,fewer targets receive a larger bonus,,UA,37,CLERIC SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_sunray,Sunray,TRIGGERS,ex_light_vision,Blindness,blinds creatures in the area,,UA,45,DRUID SPELLS (7TH LEVEL),TRUE,page-sweep,optional
rule_ultravision,Ultravision,MODIFIES,spell_sunray,Blindness Duration,ultravision users are blinded longer,,UA,45,DRUID SPELLS (7TH LEVEL),TRUE,page-sweep,optional
monster_special,Light-Sensitive Creatures,MODIFIES,spell_sunray,Blindness,permanent blindness unless saved,,UA,45,DRUID SPELLS (7TH LEVEL),TRUE,page-sweep,optional
spell_sunray,Sunray,EXCLUDES,race_infravision,Infravision,suppressed for rounds inside and near the area,,UA,45,DRUID SPELLS (7TH LEVEL),TRUE,page-sweep,optional
spell_sunray,Sunray,TRIGGERS,monster_undead,Undead,acts as true sunlight against them,,UA,45,DRUID SPELLS (7TH LEVEL),TRUE,page-sweep,optional
spell_cantrip,Exterminate,TRIGGERS,death_character,Pest Death,kills a small creature outright,,UA,46,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Exterminate,EXCLUDED_FROM,spell_polymorph_other,Polymorphed Creatures,has no effect on enchanted beings,,UA,46,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Exterminate,GATES,monster_special,Magical Creations,effective against magical vermin,,UA,46,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Present,GATES,rule_declared_action,Item Retrieval,calls a small object to the hand,,UA,49,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
rule_player_knowledge,Exact Knowledge,GATES,spell_cantrip,Present,the caster must know the object and its location,,UA,49,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Present,TRIGGERS,save_spell,Saving Throw vs Spell,taking from a person allows a save,,UA,49,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
tbl_height_weight,Object Size,CONSTRAINS,spell_cantrip,Present,larger objects exhaust the cantrip,,UA,49,MAGIC-USER SPELLS (CANTRIPS),TRUE,page-sweep,optional
spell_cantrip,Haunting-Sound Cantrips,TRIGGERS,rule_noise,Noise,creaks footfalls moans and whistles,,UA,51,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep,optional
spell_cantrip,Footfall,ALTERNATIVE_TO,thief_move_silently,Silent Movement,fakes an approach or a follower,,UA,51,MAGIC-USER SPELLS (1ST LEVEL),FALSE,page-sweep,optional
spell_cantrip,Haunting-Sound Cantrips,MODIFIES,cbt_encounter_reactions,Reactions,noises may mislead or unnerve,,UA,51,MAGIC-USER SPELLS (1ST LEVEL),FALSE,page-sweep,optional
spell_magic_armor,Magic Armor,MODIFIES,cbt_armor_class,Armor Class,acts as leather armor,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep,optional
sys_armor,Existing Armor,EXCLUDES,spell_magic_armor,Magic Armor,no effect on an already armored person,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep,optional
monster_special,Natural Armor Class,MODIFIES,spell_magic_armor,Magic Armor,improves a naturally good AC by one step,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep,optional
spell_magic_armor,Magic Armor,EXCLUDED_FROM,enc_encumbrance,Encumbrance,adds no weight and does not hinder movement,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep,optional
spell_magic_armor,Magic Armor,EXCLUDED_FROM,rule_spell_casting,Casting Restriction,does not prevent spell casting,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep,optional
cbt_damage,Cumulative Damage,TRIGGERS,spell_magic_armor,Spell Collapse,the field fails past a damage threshold,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep,optional
exp_level,Caster Level,MODIFIES,spell_magic_armor,Damage Threshold,capacity scales with level,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep,optional
spell_whip,Whip,TRIGGERS,save_spell,Saving Throw vs Spell,animals must resist the crack,,UA,55,MAGIC-USER SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_whip,Whip,MODIFIES,cbt_encounter_reactions,Animal Reaction,keeps normal animals at bay,,UA,55,MAGIC-USER SPELLS (3RD LEVEL),TRUE,page-sweep,optional
